Total_Amount_USD,Actual_Tip_USD,Predicted_Tip_USD
36.98,40.317,11.122204428175976
5.29,8.267,10.072622755819005
37.57,4.483,6.9566158482397
0.0,16.35,10.637931059036589
49.24,8.6,8.562728595271182
24.45,0.333,9.616579662069007
14.43,7.1,5.998531658647082
33.36,7.667,9.586950371898382
29.189999999999998,9.35,9.368272753721783
28.28,54.967,13.850958929969018
28.270000000000003,8.833,9.920428692456959
20.12,12.817,11.618524478499253
14.81,2.467,9.833723390604035
25.37,6.133,7.227299429926013
19.42,8.633,10.880357253940218
27.52,11.5,13.898202139426019
18.74,4.267,11.688149992772978
74.16,11.867,1.958213708573389
26.69,13.35,13.843185175283665
55.849999999999994,11.683,11.748582753958452
24.68,4.75,11.405267944674549
56.03,21.183,12.384943183491544
31.5,0.017,9.280703489026237
23.3,4.05,11.46683848380588
48.72,18.383,8.053977089370633
14.16,0.583,9.901098894788277
20.54,7.833,7.615978282447024
18.52,10.783,13.20401246005406
30.59,5.033,6.221624358517303
24.36,12.233,10.69132872275982
25.939999999999998,5.417,13.695850862386948
33.36,3.433,10.965699207764565
15.88,26.583,11.434133664589119
42.68,18.883,13.46699615493521
62.370000000000005,15.45,9.11181867797142
34.81,27.3,9.79718208391133
18.09,3.867,10.509312923367894
42.21,0.867,7.740974544752419
16.490000000000002,12.967,11.369853142107758
21.79,17.483,13.420766041675158
58.08,6.617,6.882345856701555
28.270000000000003,7.983,9.096512654452525
14.82,14.633,12.958756113877278
24.92,6.283,11.952804823824174
52.62,0.967,4.411573992944035
23.509999999999998,14.5,9.918093260965584
16.94,20.283,13.09928137168668
108.35,3.75,19.256059020904118
19.37,3.433,11.6574150808405
28.59,5.867,11.045171646633477
42.72,10.05,10.636604898254078
21.2,0.0,5.525158299032178
24.150000000000002,16.517,10.61392945380075
28.5,0.3,8.918438915797545
19.58,11.167,7.561949626487738
22.04,22.683,8.190650064297976
50.09,6.283,9.393309370025179
37.26,6.883,12.127330356645196
20.12,8.117,10.861356815114767
17.67,12.15,13.147669785932365
26.47,9.783,13.730982176839298
34.199999999999996,7.95,9.669103689938417
40.39,6.867,9.418902966866433
19.15,7.683,13.343392513074768
20.65,28.717,10.123210515897853
19.59,19.933,10.244919203892664
26.47,2.317,11.314489634122843
27.42,18.033,10.524593980011097
17.049999999999997,12.283,13.204192965244708
20.64,1.767,11.008594926570886
16.81,5.35,10.674171714104553
36.769999999999996,13.783,8.21004387003957
19.99,5.5,11.070224029093573
16.41,2.5,13.064150057234329
25.95,23.733,13.696513717376611
20.69,0.0,8.230044242971147
33.99,8.483,8.5075182435491
20.65,65.333,12.006726612698877
24.04,3.033,9.640041031827828
36.0,1.767,10.706684754310722
21.99,14.433,11.171535613420453
33.95,1.383,6.885816819970408
24.88,3.55,12.112213393676306
26.57,7.533,8.43839757000758
41.5,5.567,10.700726142077698
170.96,6.133,7.296243826432651
24.77,14.983,10.000264903145819
25.51,9.683,11.29918540596914
37.36,3.15,5.7988894232375685
11.63,2.95,9.364215812370482
22.41,11.983,13.461863051034506
19.58,0.333,9.519308586088059
27.52,12.85,13.898202139426019
48.71,6.15,15.302791862530327
11.51,0.0,7.373389580949187
20.12,17.483,11.618524478499253
29.2,16.283,10.74729684502286
30.23,1.883,13.98021565295408
31.78,4.95,9.111690426981149
20.11,15.617,13.309406403411103
25.400000000000002,2.933,13.660056692944934
19.48,21.433,7.0624171449990385
32.97,7.867,6.836966981267821
23.75,21.617,7.675710206424746
26.13,3.05,10.403006764387314
24.150000000000002,5.0,9.822233316365867
42.89,0.7,14.819390069872455
19.99,39.483,13.301452143535101
19.689999999999998,0.017,11.943092533690852
27.85,12.333,9.310321999158155
23.18,5.433,9.236671571593781
68.43,24.433,4.616083915137594
29.01,15.817,13.996967532886401
18.52,34.883,13.30163264872575
44.04,10.35,14.99323858235585
28.68,1.483,7.971828263667362
32.84,17.35,14.153220805257156
77.85,10.55,17.136731113748176
108.55000000000001,3.067,11.11672078963759
23.09,1.8,8.844067069852144
19.58,12.267,9.833452616641203
20.99,3.917,6.80003436703128
19.18,9.233,10.831268346655627
14.02,11.017,12.905727714703922
24.34,0.433,13.687414252711925
19.9,21.583,11.957012488473858
31.14,7.15,14.040535457013767
20.85,8.917,11.586363141321065
30.689999999999998,5.15,9.976124923105317
40.54,2.55,11.358180804497415
34.470000000000006,16.25,8.776788583569562
26.49,6.3,10.51031782986336
20.53,0.55,10.115256256021844
24.77,37.35,13.61829682859591
20.11,17.45,13.309406403411103
22.19,1.65,6.8795769657913155
27.0,1.75,9.89032236128513
53.27,12.817,10.200165417275997
43.95,11.683,7.9126961389511905
32.82,1.867,8.552339284800233
16.41,0.0,9.148084051515866
14.82,12.683,12.958756113877278
31.919999999999998,1.05,7.421370641792578
6.54,8.983,10.605597750538081
19.03,15.3,9.638204662842597
22.88,3.883,8.576583864267917
5.29,53.833,12.42467549739635
23.29,1.117,10.879122930384916
33.36,2.983,14.187689264719836
24.130000000000003,27.933,13.673494297928919
34.72,13.783,8.736975132314512
33.230000000000004,7.167,14.179072149854164
40.39,5.933,7.984156904558304
11.83,2.4,10.256425689647166
12.9,8.7,8.804000384667134
53.699999999999996,7.267,10.11589852983824
21.18,27.667,13.380331887305474
31.8,30.167,10.51592989825383
25.41,2.9,11.21296759161163
34.61,4.883,10.629697374068755
28.05,10.9,11.03258191565559
23.28,10.383,13.617151623807224
28.59,3.933,10.923386532534622
36.95,14.667,9.714454234676232
29.860000000000003,22.217,13.955690018336398
32.5,52.667,9.798067595966678
23.91,1.85,13.65891148815625
28.46,12.183,8.73052306756395
26.43,7.917,13.825950945552322
13.23,0.0,11.514888210365989
20.009999999999998,1.333,13.302777853514435
29.98,1.283,7.300831748939579
18.53,10.933,8.241462540814801
9.63,14.783,10.915134619196216
22.240000000000002,2.467,10.970622659317648
20.12,14.167,10.490827958564914
18.74,34.467,10.762788338361375
40.98,23.933,7.852762784440699
43.95,12.283,14.889652698777155
20.64,8.467,10.323922039467888
29.16,4.217,9.939147910825376
11.92,4.383,9.90797247828909
30.18,4.283,11.239170316556795
20.229999999999997,2.533,11.617760908243206
6.340000000000001,12.517,12.494275271311388
38.54,23.883,14.62866833803902
29.65,1.4,13.941770063553392
18.95,3.8,11.058632423127968
21.48,5.583,13.497837725667175
29.97,11.233,11.151795098529263
34.5,2.8,8.456578142843036
41.1,22.533,7.119659331216994
57.7,4.65,15.801078309569235
43.69,3.7,9.150487583526058
25.41,34.333,11.244227005218143
29.64,3.833,11.259760973111497
22.12,9.2,9.882341243398592
30.02,8.417,13.966295698171066
10.56,3.85,10.905245843916788
20.229999999999997,7.167,11.143477861805337
55.089999999999996,2.967,15.628073157266158
74.99,11.367,13.641716243900113
20.11,11.017,10.087416346455832
30.91,5.267,14.122909980923126
18.09,4.733,6.309772339759498
47.13,8.117,7.317986511426469
21.18,13.133,11.182284160396534
34.85,4.467,14.286454658180212
28.06,4.85,8.470414588848016
26.88,10.65,13.75815923141564
25.959999999999997,9.55,9.136712555256771
47.95,13.45,9.363267567266846
28.69,16.217,13.878135984545366
25.24,14.95,8.016124854156772
52.559999999999995,5.683,15.557991033552106
28.89,7.467,13.9890132730104
25.830000000000002,14.15,11.442181879737348
28.580000000000002,5.583,13.870844579659028
42.26,30.833,9.161964444761075
21.18,10.817,10.529831173863094
36.18,5.133,10.646121367843236
16.490000000000002,17.083,13.069452897151663
34.949999999999996,4.267,14.390703396748577
38.300000000000004,9.133,12.90414460113768
35.27,20.8,11.364825579114353
25.3,17.283,11.373870177752408
27.529999999999998,2.5,13.801244805743998
20.78,0.0,7.182358642131646
18.53,18.367,11.866201354889483
77.39999999999999,7.317,6.878044695343213
31.79,8.3,14.083621031342126
16.12,5.6,6.807477967901384
40.95,34.517,14.788416390548761
26.27,5.05,13.815345265717653
42.33,17.5,4.662322877187407
36.32,5.133,10.945380442824543
44.480000000000004,4.817,9.059414023053108
19.060000000000002,13.417,13.239806629496073
13.879999999999999,4.867,12.896447744848587
37.660000000000004,10.333,14.570337098948329
31.87,35.283,10.142946538452293
99.85000000000001,9.267,7.915075539171816
26.43,15.633,8.114973569599108
22.759999999999998,0.867,11.495484115502968
39.81,10.3,14.615230733055029
22.05,5.767,9.508132888884106
14.82,17.633,12.10588923574717
20.11,5.333,10.748884795094703
29.97,13.117,9.372606079024507
24.669999999999998,5.2,8.245706747350916
21.169999999999998,54.367,13.379669032315803
28.38,6.8,13.955207668537383
54.4,4.15,3.1022811329956994
34.089999999999996,5.267,10.096780942741042
17.56,19.567,13.237998569717725
20.32,5.55,11.357912423451396
30.26,6.717,11.66333186387832
23.68,1.1,13.64366582339391
45.54,4.1,8.140262795961867
31.43,0.1,9.442909408607882
22.240000000000002,2.9,11.03410197349372
7.29,4.1,11.18790072112376
16.93,33.3,11.76014455654277
16.78,11.783,10.567468472284503
28.580000000000002,3.283,8.512938023453088
17.770000000000003,18.383,13.25191852450073
22.240000000000002,37.317,13.548214704881865
30.59,11.783,5.74483037721005
22.23,5.367,9.520064278698108
27.52,17.333,13.800581950754328
11.200000000000001,5.683,12.718802607617839
22.86,32.817,9.182279824391848
31.48,5.983,10.18153499499438
23.3,6.883,13.520857145114867
20.12,12.033,10.588448147236605
42.9,42.383,13.481578964707879
15.88,9.467,11.56301326686733
27.52,2.933,9.741834965953721
12.55,1.7,11.469814071068633
20.229999999999997,8.667,13.317360663287111
29.39,40.817,13.924535833822048
34.410000000000004,7.383,7.280332478808901
20.150000000000002,55.017,8.429394800564737
35.79,20.633,12.335019241611867
19.26,8.1,11.40847442168252
27.21,0.433,12.441559485920408
25.939999999999998,24.583,5.738495908670465
31.03,16.033,10.908874183843857
39.269999999999996,5.667,9.221530007407075
30.709999999999997,4.533,14.012032692458092
24.88,13.8,11.491980307712417
32.83,2.55,12.639183110461545
39.38999999999999,2.25,7.9890180953552985
20.11,17.183,10.636115143101264
35.489999999999995,12.95,4.935428274976481
30.9,6.383,14.122247125933455
16.94,35.55,13.09928137168668
47.64,21.5,6.136838955916673
24.349999999999998,5.967,11.17396437631345
22.970000000000002,11.733,12.160508970301613
27.49,5.05,10.165799596568263
26.009999999999998,11.967,9.447463972133662
38.64,7.6,9.34086964590582
17.36,8.133,9.235220200961393
18.52,20.283,10.184357268621525
29.2,4.633,10.58523685521206
20.229999999999997,11.55,8.5819957665259
44.78,4.733,9.041333370512014
17.25,9.933,13.217450065038044
33.44,2.917,11.2435231160053
22.849999999999998,8.15,11.043276714256884
22.12,0.717,10.495479841183126
32.83,4.517,14.152557950267486
20.11,36.083,13.309406403411103
33.36,3.217,7.839020766000154
20.27,37.567,13.320012083245778
34.93,75.467,14.291757498097553
34.42,2.767,9.335013995107559
12.37,2.383,12.893976830080568
92.50999999999999,8.7,0.6519973085269655
20.31,31.883,11.704573986547459
32.18,0.683,6.534897207670099
35.47,5.083,3.1297881331021955
24.47,9.5,11.415512915318708
35.160000000000004,7.883,14.404623351531583
18.470000000000002,18.017,10.526446437832846
0.0,39.367,11.976405019190835
22.77,11.783,10.82758403367442
41.18,1.233,9.340080335291077
24.89,15.333,9.992109212737041
22.32,49.817,8.720532459366297
20.11,2.75,9.886041967896134
14.81,2.267,9.02822587636522
26.349999999999998,7.5,12.38455395680905
25.62,12.667,10.679149236712242
23.490000000000002,33.067,13.631071578590237
46.25,4.583,15.042109346400558
24.560000000000002,24.517,10.125588099264249
34.93,0.133,10.26426992690346
23.509999999999998,0.25,10.96620051643908
27.52,5.267,9.910989443943876
15.36,8.05,8.434086266209782
23.7,13.967,7.722276230237092
28.59,10.217,10.706862690653175
23.87,3.017,9.628772497003489
117.16,3.267,19.840034266800714
49.84,30.717,13.941600327536754
27.61,5.683,8.24152030923414
28.580000000000002,7.617,11.310322971342622
37.92,14.767,14.587571328679665
0.0,14.117,12.074025207862526
23.49,1.633,10.228013047115233
52.599999999999994,10.333,7.988965819665893
21.79,2.85,11.101893687630394
117.71,1.6,11.723895960172527
29.13,0.733,14.004921792762403
41.99,8.8,7.104608201109507
31.39,9.783,5.636759273535645
21.380000000000003,16.45,11.782593958621177
36.24,19.15,7.416194444296387
18.709999999999997,19.8,10.291302641653019
32.65,3.883,7.381154329471997
16.29,8.733,13.05619579735832
30.17,15.417,14.07385871168777
52.150000000000006,9.55,11.503326407781678
25.169999999999998,3.95,8.909446131421376
25.830000000000002,4.717,10.66084929092569
45.019999999999996,15.95,15.058198371343217
20.11,24.767,13.309406403411103
36.53,5.1,9.653433937577631
21.7,4.417,8.854336329658643
19.060000000000002,11.017,13.33742681816777
16.43,6.65,8.77082592980296
134.0,11.95,12.80368673834002
15.319999999999999,2.25,8.036741064274096
28.38,3.283,7.388094354010178
26.06,4.583,9.425265235137026
33.33,1.433,8.819739168402506
33.08,3.4,0.39222329710123205
17.189999999999998,20.083,10.2885564714501
36.0,0.583,10.568789689927087
16.94,24.933,13.09928137168668
9.510000000000002,18.133,10.650381641726831
21.7,17.133,9.160425385069395
24.25,9.317,10.700147268158261
28.48,18.683,10.558777686959054
16.81,22.9,11.342734650922772
29.95,24.783,8.59569418189507
22.869999999999997,6.383,12.153880420404946
22.86,0.0,8.713743179615527
22.12,12.8,13.540260445005856
26.150000000000002,13.75,13.807391005841644
37.8,19.083,12.338025405738911
22.79,0.0,7.475141549996117
57.029999999999994,1.25,15.75666702526155
20.970000000000002,15.317,13.366411932522468
45.32,2.35,9.318776794225677
54.72,3.433,-2.8049692121326544
17.99,1.483,13.16888114560171
21.18,0.983,11.205488598860661
28.59,9.65,13.96912762332039
27.39,16.667,11.07839869986688
45.84,4.3,7.919459678343266
27.83,3.933,13.821130455434002
40.97,5.4,10.721979653622064
22.6,21.817,13.572077484509876
35.14,56.567,12.967203492726313
44.18,1.25,5.6226684650841605
27.24,2.95,5.643598582807442
27.18,9.15,8.840345118821702
23.29,4.15,10.194450043281918
19.88,2.6,9.870796303133787
38.88,5.417,9.446730978741897
30.16,11.15,14.0731958566981
13.47,12.967,11.307565999611967
22.02,5.333,11.133249302677513
39.6,0.467,8.478181583539204
21.18,7.433,13.380331887305474
30.7,6.217,10.605075839201263
5.29,13.15,12.32705530872466
22.240000000000002,0.25,10.970622659317648
44.86,13.633,10.439186423099471
20.229999999999997,23.133,13.317360663287111
13.76,33.017,12.888493484972578
25.2,1.1,11.472916791669817
46.480000000000004,9.983,8.89625951419898
28.14,7.217,10.878408594677865
51.47,2.033,6.696801472369877
20.65,7.717,10.364859770169495
48.36,8.383,6.668823510679019
89.04,0.017,10.545539933188117
41.21,2.25,10.778163049086011
37.48,13.2,8.35376627601459
16.41,17.9,10.251615646023048
13.76,10.583,9.666503428017307
142.41,37.783,4.210696022896975
29.2,12.717,13.911941589018376
0.0,3.083,11.976405019190835
20.970000000000002,13.1,8.631047035761256
43.96,2.4,14.890315553766825
33.79,2.733,8.333161640907996
16.94,11.067,13.09928137168668
29.73,1.25,9.765192718053463
51.02,3.95,7.40093622275522
33.88,23.783,7.8757977989436725
37.79,6.817,8.317929954697547
24.87,25.733,12.286451418338338
21.79,8.417,10.915668772392436
6.87,17.617,9.20979634013677
0.0,16.65,12.074025207862526
80.05,9.3,8.858015699499909
36.51,24.45,14.494108775136624
8.99,23.483,11.233837694747194
32.38,6.617,6.067754333344297
42.2,11.217,10.666576239930507
24.45,54.483,12.258611508772326
20.2,3.433,9.423471018026817
19.58,16.733,11.099431800513948
20.44,0.967,9.01246585523225
25.71,3.467,10.459575627632375
24.66,9.65,10.768559685409585
21.8,0.0,9.491561514142425
23.07,9.55,10.904814996324184
22.310000000000002,3.333,7.6704142623853215
19.15,1.8,9.15249686555208
38.73,12.6,14.543642394170995
27.41,2.183,10.434365911492122
18.0,11.283,10.0451741323078
13.549999999999999,13.867,10.555701176144815
21.8,17.433,13.519049085336519
23.71,18.8,13.645654388362907
91.52000000000001,5.067,8.649404782080502
24.150000000000002,7.8,13.674820007908252
14.08,16.617,12.909704844641922
21.79,9.783,11.633522047028016
20.64,1.483,6.971704293716606
33.68,23.517,10.97080061714913
30.68,5.083,6.106765426288483
41.62,25.1,10.80534010366236
37.160000000000004,3.567,8.17951038863987
41.919999999999995,3.1,9.324691803387324
28.91,3.983,11.202357096760387
23.28,0.0,8.959067418026024
25.55,0.0,10.592999013397652
35.519999999999996,4.883,14.330865942487904
29.74,4.517,14.045355947132087
34.400000000000006,6.733,7.569648728945211
36.63,3.267,9.64395253718952
91.1,14.517,18.01501397505691
26.13,25.167,11.4298476288578
20.11,15.433,8.4764213179782
22.52,14.633,12.130680495766605
27.52,4.733,9.579774976142922
63.54,3.55,5.677403549681209
23.8,4.1,8.05110378582929
19.049999999999997,16.367,9.532507122490038
8.99,7.183,11.233837694747194
28.689999999999998,26.283,13.878135984545366
20.22,27.15,11.617098053253535
51.78,4.617,15.408668155686392
24.669999999999998,6.883,8.487356001622558
32.19,3.483,14.110135230928805
18.19,2.4,11.843664285240806
25.54,8.717,10.076817749295145
16.94,1.017,10.732079166787592
30.66,3.767,5.789745237849665
47.54,1.117,8.915883718768512
28.38,1.317,9.86231980924115
0.0,20.9,11.976405019190835
10.889999999999999,12.533,8.186119936682978
20.22,20.95,13.414317996969139
36.75,5.65,14.510017294888634
22.759999999999998,12.667,13.485062975672854
22.44,7.933,11.506492656403182
36.19,18.917,14.47289741546728
31.740000000000002,5.517,6.8388841033868175
24.490000000000002,0.45,10.00012348720076
20.729999999999997,14.55,13.350503412770458
19.58,5.167,8.713811071849243
41.839999999999996,5.05,6.984794258695224
28.16,6.067,8.944231697003197
8.540000000000001,9.633,10.36860037888465
25.94,0.533,7.925590126012857
24.23,17.883,8.54679510864348
36.199999999999996,6.483,10.446072699262864
14.110000000000001,2.567,12.911693409610926
23.26,11.55,10.297176155163967
28.48,46.267,13.86421602976236
8.46,24.65,12.634800529120781
0.0,5.65,8.670966676387529
17.770000000000003,6.417,13.25191852450073
20.12,2.033,10.958977003786458
17.99,0.0,10.31838043215933
29.24,1.867,7.306614857794585
27.979999999999997,1.967,9.111818333802574
32.61,6.783,10.295751997575657
26.13,11.917,13.70844510719062
27.02,11.317,7.35433090141219
17.91,7.95,11.480088500925241
28.55,17.833,13.966476203361722
20.85,32.7,13.456077861318157
27.69,46.3,13.909470674250358
28.69,10.067,9.422386644286895
20.99,0.15,6.034811728504401
42.68,42.4,13.46699615493521
37.07,15.183,14.43360846588628
23.830000000000002,0.033,10.042671210968166
28.05,5.1,9.154424620961343
33.26,0.0,7.067169577576607
19.59,11.117,7.103478898361274
20.11,1.767,11.715481812181281
44.48,0.9,5.723103866198052
10.37,2.0,12.663785643475478
19.830000000000002,0.817,11.18140346335776
25.21,8.0,9.040977153658261
31.56,12.1,10.040887795385693
27.52,17.85,13.800581950754328
22.240000000000002,10.433,11.026046998351326
29.32,3.15,11.181204300482399
29.97,7.9,7.831797253347531
32.83,0.017,11.108737833407794
27.52,2.7,9.901973981838452
70.02,21.6,13.312277314035633
32.31,7.367,9.382724594043594
23.119999999999997,6.0,13.606545943972556
42.32,2.417,7.047483112250987
32.3,0.067,8.590365601619048
20.11,21.967,13.309406403411103
58.839999999999996,31.65,15.974263967062967
20.11,6.417,13.309406403411103
118.28,9.783,5.511017984090323
43.93,1.317,9.999917564331234
30.4,6.967,13.991484187778411
22.38,16.7,10.866172490216513
24.88,1.5,13.625588233482247
16.94,18.1,11.585906531880738
21.18,17.567,13.477952075977164
31.55,28.967,11.651219968873662
32.9,3.017,10.935207878239886
30.16,11.183,10.867315750027608
25.720000000000002,2.417,13.681268052614271
31.43,30.967,12.721284291559869
21.72,30.083,13.416126056747487
49.27,0.75,3.221370106412671
22.64,10.567,13.477108715796845
32.84,2.283,14.153220805257156
19.69,7.517,9.107741283570213
19.58,14.05,9.881782467495533
38.89,3.317,6.754133601749764
51.06,3.333,9.175682174039288
31.32,24.433,10.50022280903459
28.64,7.883,11.145145623290475
19.9,19.5,11.072313309328962
37.28,0.417,11.225538363714016
30.06,6.0,13.96894711812974
36.62,3.15,10.071163851709464
14.02,10.367,10.891983929106878
38.66,3.95,8.045344357960658
16.94,5.65,11.247597575900436
19.24,8.95,11.133279556861986
26.990000000000002,6.05,12.426976676147738
20.33,1.633,5.781633945484295
16.94,23.183,11.867830661864325
36.209999999999994,20.717,14.474223125446613
22.44,6.017,13.46385161600351
37.91,16.833,10.260426335264512
22.12,19.917,13.442640256334165
21.91,13.783,13.42872030155116
15.24,8.883,10.05554555857703
20.85,6.983,13.358457672646459
30.02,13.783,7.699525037393066
18.84,7.917,11.886749859569157
22.560000000000002,2.8,11.604012129808488
20.11,8.3,13.4070265920828
43.5,10.433,9.576721017798533
19.58,0.9,8.874910574697005
45.4,27.367,15.083386860950561
22.12,16.117,11.831645227856534
25.3,18.467,9.18962382764741
73.82,14.75,7.203630382046576
20.12,0.717,10.861356815114767
20.65,6.383,8.784736555743606
36.199999999999996,3.567,10.855915944561623
82.18,23.95,17.521367512945666
33.24,19.967,7.579811828803763
21.81,7.85,10.07122209242101
21.18,5.5,8.644966990544262
29.209999999999997,3.517,11.59373208996329
39.07,1.383,9.83081456705846
22.970000000000002,1.65,9.478202247886351
42.22,15.317,11.650608917281197
24.88,2.583,10.742867619470317
16.41,7.467,11.725676097080083
12.04,2.65,9.891761812737933
20.85,19.267,13.358457672646459
51.370000000000005,5.917,7.3265159587218704
20.11,1.433,11.698411374933471
23.830000000000002,19.133,12.217514499412978
22.759999999999998,14.133,9.053478560841548
26.27,12.833,13.815345265717653
19.58,2.933,9.180999630107756
27.07,8.767,9.533836551323134
46.25,54.05,13.703635386246319
35.489999999999995,32.917,8.946805895885795
40.77,3.0,10.467073299557079
42.339999999999996,11.65,6.9786226194296646
34.62,6.767,10.928394309326784
36.52,2.15,9.836687424345087
32.28,4.133,9.018262147667123
27.840000000000003,26.367,12.210798281946033
23.99,0.45,10.261155796598587
26.78,6.967,9.68472872157598
31.76,8.083,9.104618315340268
34.32,4.967,10.321455961205473
16.93,21.317,13.098618516697009
45.53,11.967,9.62842225579621
37.68,3.033,1.3898644545934147
26.79,2.633,8.225132502312547
27.529999999999998,9.117,13.801244805743998
32.84,3.4,9.337306157072064
32.74,5.55,7.556274502369156
32.6,16.55,11.020036905400922
25.24,8.15,7.242847240487507
44.470000000000006,17.4,10.559285118028484
92.55,1.433,8.717678846016199
38.09,9.65,10.7637112087642
27.52,19.733,13.898202139426019
33.76,1.267,6.1592283219183415
17.049999999999997,5.967,10.787700422528253
26.98,2.017,9.464391542240058
36.53,12.4,9.434601522215345
47.61,2.3,15.132257624995262
35.949999999999996,3.683,14.456988895715277
0.0,4.95,11.976405019190835
21.18,5.05,10.884250080128169
20.65,6.233,9.59023406998243
34.42,2.267,6.925025979627144
24.42,2.967,7.502637161887954
38.55,61.45,13.193237044202753
16.94,4.767,11.625220920629637
22.86,32.883,9.398416066718525
7.84,0.717,6.774152445569975
21.7,1.117,13.414800346768153
26.48,9.167,13.731645031828961
21.18,3.667,11.665582668939827
16.26,20.75,9.615693333552606
21.18,4.233,10.173103694117174
23.96,16.983,13.66222576310458
18.79,7.483,11.167890883466079
32.31,0.5,7.849970743508997
24.349999999999998,9.35,9.762995639877708
26.009999999999998,2.95,8.13546351088742
5.01,3.183,9.003057026210676
9.510000000000002,13.617,12.60678011436412
35.37,3.9,8.47166307775128
24.240000000000002,6.483,12.24469155398932
32.93,21.9,14.256806688835852
30.89,8.333,14.023964082272094
26.79,7.3,12.413719576354396
26.369999999999997,22.95,13.82197381561432
27.2,8.133,8.147594880037843
37.8,0.0,10.77670831463341
24.24,5.2,10.27772717134026
20.11,3.85,11.013738487830473
27.080000000000002,4.767,8.07520081902274
28.580000000000002,3.9,13.968464768330719
33.36,5.55,8.950607335649721
35.55,14.167,14.430474696128599
20.11,12.7,5.25443126102293
18.72,6.833,9.728117236675516
34.93,31.45,14.389377686769244
22.86,8.617,13.589311714241212
34.089999999999996,2.8,10.94964782087115
20.44,21.033,10.025842275266811
50.25,1.4,7.573127119056892
18.32,5.3,9.645218211092114
27.32,8.85,11.274172606535878
20.11,10.917,10.748884795094703
9.65,24.717,12.616060084219455
21.48,6.867,10.806515541146489
20.22,10.817,13.414317996969139
32.49,16.05,8.983852251595806
34.74,8.567,10.920238618918006
20.12,18.0,13.407689447072464
12.579999999999998,7.217,12.810276596191876
21.71,2.983,13.415463201757817
34.62,6.033,14.36882918208957
34.839999999999996,5.733,9.88873586240964
10.58,8.167,7.136843187258457
26.990000000000002,2.083,8.399489104953652
26.36,8.267,13.82131096062465
21.79,1.433,10.915668772392436
24.150000000000002,4.017,13.674820007908252
61.0,6.85,5.234208740501565
20.12,13.533,13.310069258400773
11.48,1.917,4.5989391190923
29.860000000000003,11.25,10.025822635814002
27.64,2.717,6.4756102966329365
12.24,0.383,5.454813612545806
57.78,6.5,9.434895811857523
26.259999999999998,4.033,12.378588261902046
34.98,0.833,5.310875954858915
20.12,5.75,11.05467621853208
36.62,8.217,14.501400180022962
20.32,30.917,11.98485239803987
14.3,19.817,11.585813694260352
20.12,9.283,13.407689447072464
66.91,3.367,8.454212801336027
28.69,16.15,6.021636686292737
76.34,5.233,9.014845255452876
41.19,5.45,7.37377880763168
38.800000000000004,19.133,10.054566736609104
28.59,9.4,13.871507434648692
21.259999999999998,28.167,9.01849011353061
24.88,21.483,13.625588233482247
29.11,2.667,9.788535509833217
21.169999999999998,26.417,13.379669032315803
13.870000000000001,7.833,11.590878916792036
49.33,3.467,4.957166891964128
32.5,10.083,14.22830392428017
20.229999999999997,5.467,13.317360663287111
13.22,0.4,10.050528452942515
14.6,11.083,10.625300950059845
27.740000000000002,1.3,11.351302853919258
24.31,4.233,11.518637374440509
10.67,6.35,8.30041672918852
44.83,2.05,4.908586376028033
38.01,0.0,9.339384657268738
11.64,6.633,10.783514779383502
23.5,4.117,13.53411424490821
43.72,0.05,13.263412005537177
31.03,17.85,10.038936868465932
79.45,12.483,8.89073917640139
22.77,5.183,10.82758403367442
57.93,39.75,15.816323974331574
20.299999999999997,9.667,13.419620836886473
26.47,9.167,11.18657051880767
22.24,21.75,10.14515617340686
21.48,23.283,11.555628229388589
29.74,4.667,7.864881439439515
33.660000000000004,0.567,9.647110897300337
12.690000000000001,24.867,10.98199415557675
21.8,11.4,13.519049085336519
38.54,6.517,13.192574189213083
25.060000000000002,3.367,9.610032052102163
20.11,2.633,13.4070265920828
32.11,6.6,6.082077149192841
29.99,2.433,2.6038936480105903
32.81,1.733,12.54023721181052
40.26,12.117,14.742679396261735
33.87,1.85,14.319115057864543
21.8,11.517,10.851891826242998
29.64,0.55,10.478428384299846
21.9,15.067,10.923920664241805
46.79,13.583,10.447253295932406
20.970000000000002,0.417,10.982139290375564
53.99,0.75,5.712939971367476
32.14,7.067,10.80138261317716
46.59,9.167,8.192404533074317
19.58,4.8,7.908313557610427
12.06,11.817,7.369571729668927
23.490000000000002,1.483,11.922456361440908
25.400000000000002,6.267,8.159469157656844
14.81,28.15,11.508197733257738
36.29,8.733,4.535827618269757
101.05,2.583,2.700190895901983
29.32,3.717,9.208695877560338
28.68,4.283,9.510328515863499
19.26,11.467,10.620047344691514
26.04,9.417,10.39704106948031
20.11,9.95,10.668335043670822
19.04,0.45,8.265662722239078
24.729999999999997,2.933,9.315249169564993
19.26,14.3,11.126550291698933
31.020000000000003,5.417,8.999182220108196
32.59,7.033,6.545964311961669
22.21,3.033,9.59123334500027
18.18,33.417,7.910623112859362
24.87,1.15,10.49154004810358
23.479999999999997,32.733,13.532788534928876
42.339999999999996,11.05,10.853065662918382
16.94,13.95,11.625220920629637
20.12,8.117,13.310069258400773
24.349999999999998,0.017,13.590456919029897
59.68,5.8,12.710333540568023
31.24,3.25,12.708690046756196
13.23,8.217,10.306641939007761
15.88,11.55,13.029018742781979
25.17,1.367,5.756091829360415
