,Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Subtotal_amount_USD,Tip_USD
1327,541,192.217,,200.35,DoorDash,Delivery,22.63,0.0
1328,541,63.517,,74.1,DoorDash,Delivery,84.54,0.0
1329,541,65.85,,76.95,DoorDash,Delivery,17.09,0.0
1330,541,36.567,,45.467,DoorDash,Delivery,17.09,0.0
1331,541,170.3,,177.883,DoorDash,Delivery,20.58,0.0
1332,541,183.033,,192.267,DoorDash,Delivery,48.35,0.0
1333,541,104.333,,112.483,DoorDash,Delivery,27.85,0.0
1334,541,95.817,,102.25,DoorDash,Delivery,14.37,0.0
1335,541,48.883,,56.517,DoorDash,Delivery,8.99,0.0
1336,541,83.917,,91.817,DoorDash,Delivery,14.37,0.0
1337,541,118.167,,127.117,DoorDash,Delivery,21.48,0.0
1338,541,170.55,,177.7,DoorDash,Delivery,15.34,0.0
1339,541,107.567,,116.117,DoorDash,Delivery,24.46,0.0
1340,541,60.883,,69.267,DoorDash,Delivery,21.08,0.0
1341,541,35.7,,45.317,DoorDash,Delivery,21.67,0.0
1342,541,15.717,,25.967,DoorDash,Delivery,32.13,0.0
1343,541,122.8,,131.933,DoorDash,Delivery,45.17,0.0
1344,541,186.817,,196.017,DoorDash,Delivery,57.87,0.0
1345,541,134.85,,143.533,DoorDash,Delivery,31.7,0.0
1346,541,25.367,,32.55,DoorDash,Delivery,11.28,0.0
1347,541,12.367,,20.317,PapaCall,Carryout,25.28,0.0
1348,541,217.983,,230.583,PapaCall,Carryout,23.95,2.53
1349,541,2.75,,9.317,PapaCall,Carryout,18.48,0.0
1350,541,7.317,,17.767,PapaCall,Carryout,14.09,0.0
1351,541,2.133,,12.717,PapaCall,Carryout,36.58,0.0
1352,541,8.767,,17.167,PapaCall,Carryout,39.67,0.0
1353,541,0.217,,7.817,PapaCall,Delivery,17.48,2.78
1354,541,0.617,,8.533,PapaCall,Delivery,23.98,0.0
1355,541,12.583,33.6,25.2,PapaCall,Delivery,37.47,0.0
1356,541,2.333,19.45,12.883,PapaCall,Delivery,27.36,2.0
1357,541,8.4,,18.05,PapaCall,Delivery,27.17,0.0
1358,541,0.25,12.4,8.567,PapaCall,Delivery,23.28,0.0
1359,541,1.133,18.65,11.9,PapaCall,Delivery,110.53,0.0
1360,541,6.933,29.217,19.633,PapaCall,Delivery,38.95,0.0
1361,541,0.15,18.267,9.5,PapaCall,Delivery,25.57,0.0
1362,541,2.317,21.533,9.5,PapaCall,Delivery,19.08,3.03
1363,541,2.533,18.933,10.567,PapaCall,Delivery,39.86,0.0
1364,541,1.233,,8.2,PapaCall,Delivery,19.08,0.0
1365,541,0.0,,8.367,In Person,Carryout,14.29,1.51
1366,541,,,0.0,In Person,Carryout,3.69,0.0
1367,541,-0.017,,8.983,In Person,Carryout,18.29,0.0
1368,541,0.0,,8.6,In Person,Carryout,16.09,0.0
1369,541,-0.017,,8.033,In Person,Carryout,9.99,0.0
1370,541,,,0.0,In Person,Carryout,3.69,0.0
1371,541,-0.017,,8.217,In Person,Carryout,15.49,0.0
1372,541,0.0,,11.517,In Person,Carryout,44.36,0.0
1373,541,0.267,,8.25,Uber Eats,Delivery,29.46,0.0
1374,541,40.633,,50.35,Uber Eats,Delivery,26.07,0.0
1375,541,3.967,,12.467,Uber Eats,Delivery,40.2,0.0
1376,541,6.783,,15.033,Uber Eats,Delivery,18.16,0.0
1377,541,43.817,,56.883,Uber Eats,Delivery,23.44,0.0
1378,541,225.983,,233.15,Mobile Web,Carryout,28.18,0.0
1379,541,7.667,,18.067,Mobile Web,Carryout,34.28,0.0
1380,541,85.45,,92.617,Mobile Web,Carryout,20.58,2.85
1381,541,161.083,,169.717,Mobile Web,Carryout,31.18,0.0
1382,541,36.083,,45.617,Mobile Web,Carryout,14.09,1.5
1383,541,1.783,,9.633,Mobile Web,Carryout,15.99,2.11
1384,541,34.283,,45.65,Mobile Web,Carryout,55.57,0.0
1385,541,63.283,,69.867,Mobile Web,Carryout,14.09,1.83
1386,541,5.133,,11.883,Mobile Web,Carryout,14.09,0.0
1387,541,65.717,,78.833,Mobile Web,Carryout,39.05,0.0
1388,541,0.75,16.267,9.717,Mobile Web,Delivery,40.77,6.4
1389,541,1.2,,13.2,Mobile Web,Delivery,42.91,7.58
1390,541,0.25,20.483,11.883,Mobile Web,Delivery,24.44,2.47
1391,541,0.233,20.9,12.917,Mobile Web,Delivery,28.45,3.43
1392,541,7.75,27.467,21.2,Mobile Web,Delivery,37.06,4.81
1393,541,3.483,23.35,11.317,Mobile Web,Delivery,17.26,2.53
1394,541,2.117,22.417,13.8,Mobile Web,Delivery,45.75,8.15
1395,541,0.767,21.683,8.517,Mobile Web,Delivery,23.26,2.74
1396,541,0.333,17.817,9.767,Mobile Web,Delivery,42.41,5.37
1397,541,6.867,18.8,14.433,Mobile Web,Delivery,26.16,2.94
1398,541,0.783,14.817,9.0,Mobile Web,Delivery,20.62,3.9
1399,541,5.9,23.017,12.85,Mobile Web,Delivery,23.61,2.65
1400,541,0.717,18.967,10.783,Mobile Web,Delivery,31.66,1.49
1401,541,3.5,,11.117,Mobile Web,Delivery,26.87,3.28
1402,541,1.533,18.217,11.417,Mobile Web,Delivery,20.98,0.0
1403,541,5.25,21.2,13.05,Mobile Web,Delivery,27.57,0.0
1404,541,7.467,20.867,15.283,Mobile Web,Delivery,38.87,0.0
1405,541,0.65,,10.767,Mobile Web,Delivery,34.16,5.19
1406,541,182.0,,191.733,Desktop Web,Carryout,16.58,0.0
1407,541,18.783,,26.933,Desktop Web,Carryout,25.87,0.0
1408,541,153.95,,163.183,Desktop Web,Carryout,14.09,0.0
1409,541,79.95,,87.8,Desktop Web,Carryout,42.11,2.0
1410,541,9.85,44.4,17.9,Desktop Web,Delivery,16.55,1.73
1411,541,1.367,21.8,12.317,Desktop Web,Delivery,37.37,6.0
1412,541,1.433,20.1,11.533,Desktop Web,Delivery,28.56,4.39
1413,541,2.5,,12.2,Desktop Web,Delivery,23.28,3.66
1414,541,3.583,,14.4,Desktop Web,Delivery,73.5,5.0
1415,541,0.283,15.483,10.517,Desktop Web,Delivery,23.98,2.85
1416,541,2.45,,11.1,Desktop Web,Delivery,11.98,3.0
1417,541,1.417,20.917,9.483,Desktop Web,Delivery,22.38,3.36
1418,541,0.9,31.983,20.367,Desktop Web,Delivery,256.94,0.0
1419,541,0.283,23.167,12.883,Desktop Web,Delivery,23.08,2.43
1420,541,2.217,22.35,12.75,Desktop Web,Delivery,117.23,15.7
1421,541,131.833,,139.883,Traditional,Carryout,68.55,0.0
1422,541,5.867,,12.9,Traditional,Carryout,31.48,0.0
1423,541,95.517,,95.517,Traditional,Carryout,4.99,0.0
1424,541,2.6,,9.417,Traditional,Carryout,15.99,0.0
1425,541,25.167,,32.833,Traditional,Carryout,15.0,0.0
1426,541,200.083,,208.917,Traditional,Carryout,54.87,5.81
1427,541,263.3,,283.767,Traditional,Carryout,253.62,0.0
1428,541,2.433,14.733,10.517,Traditional,Delivery,30.57,3.0
1429,541,4.267,33.75,14.767,Traditional,Delivery,25.18,0.0
1430,541,1.783,,9.35,Traditional,Delivery,19.77,0.0
1431,541,15.6,39.367,30.1,Traditional,Delivery,561.74,50.0
1432,541,2.85,,11.133,iOS,Carryout,14.09,1.27
1433,541,185.217,,201.967,iOS,Carryout,29.78,3.0
1434,541,6.65,,14.717,iOS,Carryout,11.09,0.0
1435,541,188.55,,202.7,iOS,Carryout,41.56,0.0
1436,541,75.05,,82.483,iOS,Carryout,19.29,0.0
1437,541,14.683,,22.417,iOS,Carryout,14.09,5.0
1438,541,9.033,,19.9,iOS,Carryout,30.58,0.0
1439,541,160.983,,169.217,iOS,Carryout,17.09,2.28
1440,541,32.95,,41.167,iOS,Carryout,17.09,0.0
1441,541,220.267,,239.283,iOS,Carryout,19.29,0.0
1442,541,6.25,,21.6,iOS,Carryout,14.09,2.44
1443,541,206.65,,221.483,iOS,Carryout,5.49,0.0
1444,541,119.083,,126.783,iOS,Carryout,18.09,0.0
1445,541,13.4,,20.067,iOS,Carryout,17.09,0.0
1446,541,1.267,,7.867,iOS,Carryout,14.09,0.0
1447,541,13.25,,20.783,iOS,Carryout,14.09,0.0
1448,541,210.983,,218.6,iOS,Carryout,14.09,0.0
1449,541,56.633,,64.0,iOS,Carryout,14.09,0.0
1450,541,222.95,,240.0,iOS,Carryout,69.85,0.0
1451,541,6.817,,14.267,iOS,Carryout,30.54,1.94
1452,541,131.6,,140.8,iOS,Carryout,13.87,0.0
1453,541,74.633,,82.15,iOS,Carryout,28.18,3.66
1454,541,114.217,,122.617,iOS,Carryout,8.29,0.0
1455,541,7.917,,18.517,iOS,Carryout,30.47,2.22
1456,541,1.217,18.017,8.333,iOS,Delivery,15.16,1.53
1457,541,0.183,,10.25,iOS,Delivery,26.66,4.33
1458,541,4.067,21.167,11.75,iOS,Delivery,22.88,2.44
1459,541,3.883,26.067,14.4,iOS,Delivery,40.66,0.0
1460,541,3.133,24.067,16.15,iOS,Delivery,44.15,0.0
1461,541,0.983,17.717,8.317,iOS,Delivery,26.26,0.0
1462,541,0.417,14.867,8.4,iOS,Delivery,39.44,2.0
1463,541,6.717,,13.417,iOS,Delivery,39.15,0.0
1464,541,0.2,13.133,9.933,iOS,Delivery,15.98,3.0
1465,541,2.05,15.75,9.833,iOS,Delivery,26.56,0.0
1466,541,0.117,30.267,16.883,iOS,Delivery,28.77,0.0
1467,541,1.65,,9.083,iOS,Delivery,30.45,6.0
1468,541,0.983,,9.717,iOS,Delivery,23.47,2.77
1469,541,124.233,,131.017,Android,Carryout,25.36,0.0
1470,541,2.633,,15.033,Android,Carryout,55.84,0.0
1471,541,223.3,,236.783,Android,Carryout,37.78,0.0
1472,541,12.25,,28.533,Android,Carryout,36.38,0.0
1473,541,175.367,,188.033,Android,Carryout,22.18,0.0
1474,541,184.183,,193.6,Android,Carryout,14.09,0.0
1475,541,1.767,,13.117,Android,Delivery,24.78,4.0
1476,541,1.9,17.533,12.15,Android,Delivery,56.77,7.77
1477,541,256.133,,265.217,DoorDash,Delivery,24.66,0.0
1478,541,0.383,,7.867,DoorDash,Delivery,6.99,0.0
1479,541,36.967,,45.067,DoorDash,Delivery,14.16,0.0
1480,541,33.333,,42.35,DoorDash,Delivery,23.26,0.0
1481,541,131.767,,142.133,DoorDash,Delivery,17.09,0.0
1482,541,186.1,,197.467,DoorDash,Delivery,24.47,0.0
1483,541,317.267,,325.183,DoorDash,Delivery,8.99,0.0
1484,541,61.3,,68.433,DoorDash,Delivery,12.69,0.0
1485,541,100.1,,108.883,DoorDash,Delivery,20.78,0.0
1486,541,9.0,,15.8,DoorDash,Delivery,8.99,0.0
1487,541,109.917,,118.767,DoorDash,Delivery,32.38,0.0
1488,541,14.883,,24.817,DoorDash,Delivery,14.97,0.0
1489,541,151.417,,160.967,DoorDash,Delivery,24.47,0.0
1490,541,48.6,,57.317,DoorDash,Delivery,15.99,0.0
1491,541,3.783,,13.15,DoorDash,Delivery,23.56,0.0
1492,541,106.35,,113.05,DoorDash,Delivery,11.09,0.0
1493,541,218.817,,229.317,DoorDash,Delivery,19.98,0.0
1494,541,3.167,,14.933,PapaCall,Carryout,19.98,0.0
1495,541,84.067,,95.067,PapaCall,Carryout,78.67,0.0
1496,541,94.35,,117.083,PapaCall,Carryout,17.08,0.0
1497,541,0.933,,17.783,PapaCall,Carryout,35.56,3.76
1498,541,11.767,,19.983,PapaCall,Carryout,38.58,4.83
1499,541,10.867,,18.65,PapaCall,Carryout,14.09,1.49
1500,541,195.433,,212.433,PapaCall,Carryout,54.65,0.0
1501,541,271.483,,283.983,PapaCall,Carryout,65.74,0.0
1502,541,1.35,,12.733,PapaCall,Carryout,24.06,0.0
1503,541,0.383,26.05,9.0,PapaCall,Delivery,23.28,0.0
1504,541,2.733,18.667,11.667,PapaCall,Delivery,22.08,0.0
1505,541,3.367,24.183,17.4,PapaCall,Delivery,36.39,10.0
1506,541,0.0,,7.283,In Person,Carryout,18.48,0.0
1507,541,-0.017,,8.6,In Person,Carryout,35.08,0.0
1508,541,,,0.0,In Person,Carryout,2.99,0.0
1509,541,0.0,,14.983,In Person,Carryout,39.45,0.0
1510,541,0.0,,7.367,In Person,Carryout,26.58,3.54
1511,541,71.933,,83.783,Uber Eats,Delivery,12.49,0.0
1512,541,113.317,,121.417,Uber Eats,Delivery,16.66,0.0
1513,541,126.817,,142.167,Uber Eats,Delivery,11.09,0.0
1514,541,48.65,,58.017,Uber Eats,Delivery,20.57,0.0
1515,541,87.433,,95.983,Uber Eats,Delivery,21.85,0.0
1516,541,158.817,,165.717,Uber Eats,Delivery,9.58,0.0
1517,541,21.85,,31.833,Mobile Web,Carryout,5.49,0.0
1518,541,12.383,,19.117,Mobile Web,Carryout,14.09,0.0
1519,541,24.083,,31.233,Mobile Web,Carryout,14.09,0.0
1520,541,196.25,,204.7,Mobile Web,Carryout,25.08,0.0
1521,541,8.483,,19.75,Mobile Web,Carryout,14.09,0.0
1522,541,56.45,,63.767,Mobile Web,Carryout,48.5,0.0
1523,541,16.4,,24.283,Mobile Web,Carryout,14.09,0.0
1524,541,0.8,,26.517,Mobile Web,Carryout,9.98,0.0
1525,541,116.4,,125.25,Mobile Web,Carryout,44.34,0.0
1526,541,37.95,,46.1,Mobile Web,Carryout,18.88,0.0
1527,541,3.1,,10.35,Mobile Web,Carryout,16.58,2.94
1528,541,253.55,,267.083,Mobile Web,Carryout,42.27,0.0
1529,541,2.833,,10.633,Mobile Web,Delivery,29.41,3.24
1530,541,2.117,17.85,10.683,Mobile Web,Delivery,38.77,4.0
1531,541,0.15,,8.017,Mobile Web,Delivery,19.08,2.11
1532,541,0.867,18.25,9.667,Mobile Web,Delivery,31.44,3.97
1533,541,15.9,37.183,29.583,Mobile Web,Delivery,16.08,2.77
1534,541,3.667,21.1,12.283,Mobile Web,Delivery,21.45,0.0
1535,541,4.75,26.9,15.233,Mobile Web,Delivery,36.95,4.51
1536,541,13.617,38.367,21.8,Mobile Web,Delivery,25.25,2.8
1537,541,6.933,27.283,14.717,Mobile Web,Delivery,27.58,3.85
1538,541,1.233,18.233,9.267,Mobile Web,Delivery,25.05,4.01
1539,541,0.25,,11.933,Mobile Web,Delivery,28.57,0.5
1540,541,0.85,17.383,8.383,Mobile Web,Delivery,29.14,4.83
1541,541,3.367,31.85,16.883,Mobile Web,Delivery,20.26,2.29
1542,541,1.433,,10.917,Mobile Web,Delivery,17.08,1.81
1543,541,0.733,16.983,10.15,Mobile Web,Delivery,19.08,0.0
1544,541,1.5,,9.433,Mobile Web,Delivery,19.08,0.0
1545,541,0.217,,7.15,Mobile Web,Delivery,17.26,1.84
1546,541,13.617,41.017,24.067,Mobile Web,Delivery,19.08,0.0
1547,541,0.35,,8.5,Mobile Web,Delivery,32.76,3.0
1548,541,4.233,,12.033,Mobile Web,Delivery,28.66,4.73
1549,541,10.183,36.683,28.45,Mobile Web,Delivery,138.3,25.9
1550,541,2.283,,10.083,Tablet Web,Delivery,21.93,1.0
1551,541,218.083,,226.383,Desktop Web,Carryout,20.99,0.0
1552,541,0.0,,16.85,Desktop Web,Carryout,15.27,0.0
1553,541,219.6,,234.517,Desktop Web,Carryout,67.05,9.2
1554,541,241.05,,252.45,Desktop Web,Carryout,28.18,6.06
1555,541,64.583,,73.633,Desktop Web,Carryout,18.98,0.0
1556,541,0.45,18.133,8.567,Desktop Web,Delivery,26.68,3.0
1557,541,6.433,32.417,24.767,Desktop Web,Delivery,88.91,16.78
1558,541,2.35,16.333,10.067,Desktop Web,Delivery,33.54,4.28
1559,541,0.983,28.933,9.783,Desktop Web,Delivery,18.36,2.67
1560,541,1.333,13.733,9.283,Desktop Web,Delivery,25.56,2.65
1561,541,0.133,14.633,9.433,Desktop Web,Delivery,30.66,3.57
1562,541,4.783,20.7,12.45,Desktop Web,Delivery,24.28,5.0
1563,541,8.7,,30.283,Traditional,Carryout,157.7,0.0
1564,541,13.4,,13.4,Traditional,Carryout,7.38,0.0
1565,541,102.45,,102.45,Traditional,Carryout,2.99,0.0
1566,541,3.65,20.05,12.85,Traditional,Delivery,58.33,8.7
1567,541,2.017,18.083,10.133,Traditional,Delivery,33.17,0.0
1568,541,1.283,25.233,16.283,Traditional,Delivery,133.49,13.0
1569,541,149.083,,156.2,iOS,Carryout,14.09,0.0
1570,541,32.233,,41.0,iOS,Carryout,9.58,0.0
1571,541,131.1,,140.233,iOS,Carryout,21.29,0.0
1572,541,8.2,,16.45,iOS,Carryout,28.87,4.21
1573,541,19.45,,26.217,iOS,Carryout,11.09,0.0
1574,541,143.717,,152.033,iOS,Carryout,14.09,0.0
1575,541,4.217,,11.033,iOS,Carryout,8.48,0.0
1576,541,0.0,,8.717,iOS,Carryout,14.09,0.0
1577,541,22.95,,33.017,iOS,Carryout,29.2,0.0
1578,541,0.55,,9.633,iOS,Carryout,17.09,0.0
1579,541,18.317,,27.483,iOS,Carryout,15.99,0.0
1580,541,1.617,,9.933,iOS,Carryout,28.77,0.0
1581,541,143.817,,152.9,iOS,Carryout,14.09,0.0
1582,541,163.667,,171.65,iOS,Carryout,16.55,0.0
1583,541,37.817,,46.533,iOS,Carryout,28.18,0.0
1584,541,1.867,19.417,10.383,iOS,Delivery,34.57,0.0
1585,541,0.583,19.383,10.65,iOS,Delivery,27.92,5.0
1586,541,4.983,26.417,18.533,iOS,Delivery,58.15,7.4
1587,541,2.217,,9.383,iOS,Delivery,23.28,2.0
1588,541,2.967,18.75,12.317,iOS,Delivery,41.17,0.0
1589,541,3.167,19.383,11.05,iOS,Delivery,24.26,2.61
1590,541,2.683,23.6,11.467,iOS,Delivery,21.47,0.0
1591,541,2.283,22.883,9.117,iOS,Delivery,19.08,2.11
1592,541,3.533,22.5,13.933,iOS,Delivery,42.46,0.0
1593,541,8.883,21.85,17.3,iOS,Delivery,28.02,3.6
1594,541,3.283,,10.85,iOS,Delivery,19.67,2.2
1595,541,2.433,24.267,13.333,iOS,Delivery,23.28,0.0
1596,541,1.033,22.017,10.7,iOS,Delivery,24.78,2.97
1597,541,2.0,20.917,9.683,iOS,Delivery,26.68,5.23
1598,541,7.033,26.2,16.683,iOS,Delivery,52.53,7.13
1599,541,4.033,22.133,16.217,iOS,Delivery,35.27,0.0
1600,541,3.917,37.733,15.733,iOS,Delivery,39.05,2.5
1601,541,5.683,18.55,12.7,iOS,Delivery,15.98,0.0
1602,541,0.2,17.283,7.933,iOS,Delivery,31.27,0.0
1603,541,101.217,,108.3,Android,Carryout,25.36,0.0
1604,541,1.217,14.767,9.983,Android,Delivery,24.28,3.86
1605,541,321.383,,328.85,DoorDash,Delivery,12.98,0.0
1606,541,169.65,,177.583,DoorDash,Delivery,22.57,0.0
1607,541,95.667,,102.45,DoorDash,Delivery,12.68,0.0
1608,541,72.817,,79.817,DoorDash,Delivery,14.63,0.0
1609,541,258.7,,266.15,DoorDash,Delivery,14.08,0.0
1610,541,7.4,,14.883,DoorDash,Delivery,23.48,0.0
1611,541,193.4,,201.567,DoorDash,Delivery,25.94,0.0
1612,541,240.15,,249.783,DoorDash,Delivery,32.58,0.0
1613,541,110.1,,120.517,DoorDash,Delivery,11.09,0.0
1614,541,0.517,,7.4,DoorDash,Delivery,8.99,0.0
1615,541,120.083,,128.483,DoorDash,Delivery,38.36,0.0
1616,541,88.75,,97.433,DoorDash,Delivery,17.68,0.0
1617,541,493.25,,500.933,DoorDash,Delivery,19.87,0.0
1618,541,490.017,,498.367,DoorDash,Delivery,19.97,0.0
1619,541,198.217,,205.45,DoorDash,Delivery,20.08,0.0
1620,541,105.767,,114.2,DoorDash,Delivery,30.96,0.0
1621,541,30.283,,37.867,PapaCall,Carryout,11.09,0.0
1622,541,26.083,,36.083,PapaCall,Carryout,24.69,3.92
1623,541,7.767,,15.667,PapaCall,Carryout,18.99,0.0
1624,541,110.2,,120.817,PapaCall,Carryout,34.28,4.13
1625,541,5.85,,13.167,PapaCall,Carryout,40.76,0.0
1626,541,2.75,21.617,11.667,PapaCall,Delivery,22.08,2.86
1627,541,1.8,18.417,9.583,PapaCall,Delivery,23.26,0.0
1628,541,1.85,27.117,11.567,PapaCall,Delivery,26.95,0.0
1629,541,2.783,18.733,9.567,PapaCall,Delivery,24.84,3.95
1630,541,,,0.0,In Person,Carryout,3.69,0.0
1631,541,,,0.0,In Person,Carryout,2.99,0.0
1632,541,-0.017,,6.767,In Person,Carryout,10.38,0.0
1633,541,72.683,,84.667,Uber Eats,Delivery,73.16,0.0
1634,541,77.183,,86.583,Uber Eats,Delivery,11.68,0.0
1635,541,53.667,,63.5,Uber Eats,Delivery,45.76,0.0
1636,541,129.567,,138.033,Uber Eats,Delivery,20.89,0.0
1637,541,155.083,,161.633,Mobile Web,Carryout,14.09,0.0
1638,541,14.183,,21.233,Mobile Web,Carryout,14.68,0.0
1639,541,155.4,,163.067,Mobile Web,Carryout,19.27,0.0
1640,541,80.483,,90.683,Mobile Web,Carryout,14.09,0.0
1641,541,16.05,,23.183,Mobile Web,Carryout,18.09,0.0
1642,541,126.45,,133.267,Mobile Web,Carryout,14.09,0.0
1643,541,2.8,,11.067,Mobile Web,Carryout,20.58,0.0
1644,541,255.483,,264.983,Mobile Web,Carryout,18.27,0.0
1645,541,1.983,,12.7,Mobile Web,Carryout,18.08,0.0
1646,541,1.0,22.233,10.717,Mobile Web,Delivery,30.17,4.82
1647,541,1.917,17.617,11.6,Mobile Web,Delivery,32.25,4.09
1648,541,4.583,23.9,14.65,Mobile Web,Delivery,32.25,4.09
1649,541,6.517,28.25,14.517,Mobile Web,Delivery,27.57,4.52
1650,541,3.717,20.983,11.967,Mobile Web,Delivery,28.55,0.0
1651,541,7.733,40.533,16.117,Mobile Web,Delivery,22.38,3.07
1652,541,4.183,,12.267,Mobile Web,Delivery,26.55,0.0
1653,541,0.683,15.233,9.35,Mobile Web,Delivery,24.46,2.92
1654,541,5.367,29.2,18.15,Mobile Web,Delivery,30.37,3.0
1655,541,1.033,17.033,13.267,Mobile Web,Delivery,22.08,4.0
1656,541,4.733,23.55,15.05,Mobile Web,Delivery,42.96,0.0
1657,541,0.9,,10.067,Mobile Web,Delivery,28.16,0.0
1658,541,1.667,21.383,11.567,Mobile Web,Delivery,33.06,1.0
1659,541,0.867,19.05,10.15,Mobile Web,Delivery,24.99,4.0
1660,541,7.517,25.717,17.35,Mobile Web,Delivery,36.84,0.0
1661,541,18.267,,27.333,Tablet Web,Carryout,9.99,0.0
1662,541,6.367,,14.367,Desktop Web,Carryout,6.99,0.0
1663,541,93.617,,100.85,Desktop Web,Carryout,14.09,0.0
1664,541,9.533,,16.9,Desktop Web,Carryout,21.58,2.95
1665,541,64.133,,74.983,Desktop Web,Carryout,39.15,0.0
1666,541,46.783,,57.6,Desktop Web,Carryout,59.44,0.0
1667,541,44.183,,55.833,Desktop Web,Carryout,23.58,3.54
1668,541,2.967,19.133,11.267,Desktop Web,Delivery,15.56,1.59
1669,541,10.15,28.85,19.65,Desktop Web,Delivery,27.17,0.0
1670,541,11.267,28.6,18.983,Desktop Web,Delivery,18.36,2.67
1671,541,6.983,25.05,14.483,Desktop Web,Delivery,64.22,9.06
1672,541,9.1,,16.1,Desktop Web,Delivery,107.53,20.51
1673,541,37.033,,44.35,Traditional,Carryout,1050.95,0.0
1674,541,-0.017,,10.517,Traditional,Carryout,19.29,0.0
1675,541,66.417,,83.417,Traditional,Delivery,3175.24,100.0
1676,541,0.15,14.633,8.483,Traditional,Delivery,18.29,0.0
1677,541,11.933,25.867,19.933,Traditional,Delivery,140.2,21.0
1678,541,3.1,,10.1,Traditional,Delivery,84.51,18.0
1679,541,29.25,,37.717,Grubhub,Delivery,19.77,0.0
1680,541,-0.017,,6.35,In Person,Carryout,9.19,0.0
1681,541,101.65,,108.883,Desktop Web,Carryout,22.77,0.0
1682,541,6.683,,13.517,Desktop Web,Carryout,9.38,0.0
1683,541,-0.017,,10.033,In Person,Carryout,12.79,0.0
1684,541,0.0,,7.633,In Person,Carryout,20.48,0.0
1685,541,2.183,,9.85,Desktop Web,Carryout,16.98,0.0
1686,541,34.933,,46.417,Desktop Web,Carryout,7.99,0.0
1687,541,35.233,,44.083,Desktop Web,Carryout,17.49,0.0
1688,541,,,0.0,In Person,Carryout,5.98,0.0
1689,541,8.25,,15.417,Traditional,Carryout,14.49,0.0
1690,541,-0.017,,6.35,In Person,Carryout,18.38,0.0
1691,541,16.9,,27.0,Desktop Web,Carryout,67.78,0.0
1692,541,77.717,,86.967,Desktop Web,Carryout,14.49,1.0
1693,541,159.4,,167.267,Desktop Web,Carryout,17.49,0.0
1694,541,11.567,,19.033,PapaCall,Carryout,13.18,1.04
1695,541,149.7,,157.217,Desktop Web,Carryout,28.46,0.0
1696,541,-0.017,,7.9,In Person,Carryout,20.07,0.0
1697,541,24.733,,34.483,Desktop Web,Carryout,56.55,0.0
1698,541,0.0,,9.733,Traditional,Carryout,14.49,0.0
1699,541,34.183,,46.283,Desktop Web,Carryout,7.99,0.0
1700,541,0.0,,6.533,PapaCall,Carryout,14.49,0.0
1701,541,26.4,,35.25,Desktop Web,Carryout,33.54,0.0
1702,541,0.0,,10.567,PapaCall,Carryout,18.49,1.48
1703,541,0.0,,7.617,In Person,Carryout,11.09,0.0
1704,541,-0.017,,9.133,Desktop Web,Carryout,19.88,0.0
1705,541,9.5,,18.2,Desktop Web,Carryout,23.67,0.0
1706,541,24.533,,34.133,Desktop Web,Carryout,42.76,0.0
1707,541,14.033,,22.2,Desktop Web,Carryout,19.98,0.0
1708,541,-0.017,,6.733,In Person,Carryout,14.49,0.0
1709,541,46.0,,52.633,Desktop Web,Carryout,22.95,0.0
1710,541,19.2,,27.333,Desktop Web,Carryout,14.49,0.0
1711,541,23.267,,29.567,Desktop Web,Carryout,14.99,0.0
1712,541,89.383,,97.95,Desktop Web,Carryout,42.47,0.0
1713,541,2.167,,15.933,PapaCall,Carryout,106.41,8.52
1714,541,,,0.0,In Person,Carryout,3.79,0.0
1715,541,37.2,,44.05,Desktop Web,Carryout,15.44,0.0
1716,541,17.333,,23.783,PapaCall,Carryout,8.49,0.0
1717,541,-0.017,,9.567,In Person,Carryout,19.39,0.0
1718,541,13.383,,19.833,PapaCall,Carryout,9.19,0.97
1719,541,34.033,,43.683,Desktop Web,Carryout,16.54,3.31
1720,541,-0.017,,8.533,In Person,Carryout,8.29,0.0
1721,541,-0.017,,7.333,In Person,Carryout,23.28,0.0
1722,541,8.95,,18.133,Desktop Web,Carryout,22.18,0.0
1723,541,31.433,,40.117,Desktop Web,Carryout,39.37,5.62
1724,541,10.2,,19.433,Desktop Web,Carryout,17.09,0.0
1725,541,31.183,,41.0,PapaCall,Carryout,15.99,0.0
1726,541,37.05,,43.5,PapaCall,Carryout,24.06,2.55
1727,541,166.7,,173.717,Desktop Web,Carryout,19.08,0.0
1728,541,4.75,,11.467,Desktop Web,Carryout,14.49,0.0
1729,541,24.833,,33.483,Desktop Web,Carryout,27.46,4.12
1730,541,237.683,,245.617,Desktop Web,Carryout,19.08,0.0
1731,541,7.617,,15.217,Desktop Web,Carryout,14.49,0.0
1732,541,35.433,,45.5,Desktop Web,Carryout,36.98,0.0
1733,541,-0.017,,6.567,In Person,Carryout,8.29,0.0
1734,541,73.883,,82.483,Traditional,Carryout,24.85,0.0
1735,541,9.317,,21.15,Desktop Web,Carryout,12.48,0.0
1736,541,138.117,,145.883,Desktop Web,Carryout,17.09,3.42
1737,541,186.817,,195.033,Desktop Web,Carryout,35.46,5.32
1738,541,108.7,,116.2,Desktop Web,Carryout,22.28,0.0
1739,541,0.0,,7.367,In Person,Carryout,22.28,3.54
1740,541,-0.017,,7.833,In Person,Carryout,11.09,1.17
1741,541,-0.017,,8.067,In Person,Carryout,16.35,0.0
